"Cluster"	"Ensembl.Code"	"MGI.Symbol"	"Type.Restricted"	"Mean.Outside.Cluster"	"Mean.Inside.Cluster"	"Factor.Difference"	"P.Value"	"Adjusted.P.Value"	"Chromosome"	"Annotation"
"1"	"ENSMUSG00000045930"	"Clec14a"	"TRE"	0.210340280915526	0.113747988439252	0.540780814517093	0.000140086663122128	0.00258149751345454	"12"	"C-type lectin domain family 14, member a [Source:MGI Symbol;Acc:MGI:1914114]"
"1"	"ENSMUSG00000038456"	"Dennd2a"	"TRE+NRE"	0.167388732770731	0.27094256002452	1.61864275772745	0.000149479250812152	0.00274774761790675	"6"	"DENN/MADD domain containing 2A [Source:MGI Symbol;Acc:MGI:2444961]"
"1"	"ENSMUSG00000038156"	"Spon1"	"TRE+NRE"	0.26770555885032	0.153927386942679	0.57498763792478	0.000152716165169239	0.00279338605326845	"7"	"spondin 1, (f-spondin) extracellular matrix protein [Source:MGI Symbol;Acc:MGI:2385287]"
"1"	"ENSMUSG00000056972"	"Magel2"	"TRE"	0.104411831466555	0.186762651942554	1.7887115791315	0.000165667470974603	0.00300064700484072	"7"	"melanoma antigen, family L, 2 [Source:MGI Symbol;Acc:MGI:1351648]"
"1"	"ENSMUSG00000047330"	"Kcne4"	"TRE"	0.291095323499931	0.176994329728357	0.608028763912446	0.000186132316937136	0.00332257398522965	"1"	"potassium voltage-gated channel, Isk-related subfamily, gene 4 [Source:MGI Symbol;Acc:MGI:1891125]"
"1"	"ENSMUSG00000050910"	"Cdr2l"	"TRE+NRE"	0.139102166390481	0.232266659896286	1.66975587744821	0.000239880000423799	0.0042310262931893	"11"	"cerebellar degeneration-related protein 2-like [Source:MGI Symbol;Acc:MGI:2684867]"
"1"	"ENSMUSG00000033191"	"Tie1"	"TRE"	0.196350598269451	0.104447651657642	0.531944657048149	0.000255381862021449	0.00445145607965857	"4"	"tyrosine kinase with immunoglobulin-like and EGF-like domains 1 [Source:MGI Symbol;Acc:MGI:99906]"
"1"	"ENSMUSG00000069601"	"Ank3"	"TRE+NRE"	0.141750665890473	0.232057976471008	1.63708561799853	0.00026777289465471	0.00465648263756359	"10"	"ankyrin 3, epithelial [Source:MGI Symbol;Acc:MGI:88026]"
"1"	"ENSMUSG00000020154"	"Ptprb"	"TRE+NRE"	0.206066215667085	0.112843843050038	0.547609624822469	0.000271250174471851	0.00470590466624701	"10"	"protein tyrosine phosphatase, receptor type, B [Source:MGI Symbol;Acc:MGI:97809]"
"1"	"ENSMUSG00000028597"	"Gpx7"	"TRE"	0.142350366173435	0.234176479378674	1.64507114153371	0.000277329790623057	0.00479078849024388	"4"	"glutathione peroxidase 7 [Source:MGI Symbol;Acc:MGI:1914555]"
"1"	"ENSMUSG00000022865"	"Cxadr"	"TRE+NRE"	0.197939531110805	0.109605267682542	0.55373106659117	0.000361488576339236	0.0061279344931832	"16"	"coxsackie virus and adenovirus receptor [Source:MGI Symbol;Acc:MGI:1201679]"
"1"	"ENSMUSG00000022995"	"Enah"	"TRE+NRE"	0.183443807410767	0.28549549257633	1.55631033070007	0.000372204586371221	0.00628084641420957	"1"	"ENAH actin regulator [Source:MGI Symbol;Acc:MGI:108360]"
"1"	"ENSMUSG00000017737"	"Mmp9"	"TRE"	0.176605490754575	0.272476730296117	1.54285537291008	0.00038261333747795	0.00644181728190149	"2"	"matrix metallopeptidase 9 [Source:MGI Symbol;Acc:MGI:97011]"
"1"	"ENSMUSG00000042035"	"Igsf3"	"TRE+NRE"	0.165700709869252	0.260189232283462	1.5702360749617	0.000424711882035041	0.00713438916579498	"3"	"immunoglobulin superfamily, member 3 [Source:MGI Symbol;Acc:MGI:1926158]"
"1"	"ENSMUSG00000025930"	"Msc"	"TRE"	0.211352028361546	0.119132628999986	0.563669201206786	0.000426864280044142	0.0071381728816411	"1"	"musculin [Source:MGI Symbol;Acc:MGI:1333884]"
"1"	"ENSMUSG00000005583"	"Mef2c"	"TRE+NRE"	0.228306631490973	0.133514241405392	0.584802292134341	0.000439910006432721	0.00733975974696756	"13"	"myocyte enhancer factor 2C [Source:MGI Symbol;Acc:MGI:99458]"
"1"	"ENSMUSG00000074480"	"Mex3a"	"TRE"	0.162532024025185	0.254395995408834	1.56520536143335	0.000507845367602462	0.00836026329599786	"3"	"mex3 RNA binding family member A [Source:MGI Symbol;Acc:MGI:1919890]"
"1"	"ENSMUSG00000013236"	"Ptprs"	"TRE+NRE"	0.211899939320214	0.315220063409612	1.48758921036436	0.000568752381026415	0.00930092193961078	"17"	"protein tyrosine phosphatase, receptor type, S [Source:MGI Symbol;Acc:MGI:97815]"
"1"	"ENSMUSG00000027368"	"Dusp2"	"TRE"	0.190812416804216	0.104112746964357	0.545628784059598	0.000611947290292144	0.00994145948790395	"2"	"dual specificity phosphatase 2 [Source:MGI Symbol;Acc:MGI:101911]"
"1"	"ENSMUSG00000028565"	"Nfia"	"TRE+NRE"	0.73776502314255	0.929582816115603	1.25999849132993	0.0006721056693908	0.0108003444660457	"4"	"nuclear factor I/A [Source:MGI Symbol;Acc:MGI:108056]"
"1"	"ENSMUSG00000074934"	"Grem1"	"TRE"	0.371574627576741	0.250880236727556	0.675181290939306	0.000676252557383576	0.0108324553625082	"2"	"gremlin 1, DAN family BMP antagonist [Source:MGI Symbol;Acc:MGI:1344337]"
"1"	"ENSMUSG00000031425"	"Plp1"	"TRE"	0.110962037629107	0.186264825977996	1.67863559427946	0.000680560945269406	0.0108655075055081	"X"	"proteolipid protein (myelin) 1 [Source:MGI Symbol;Acc:MGI:97623]"
"1"	"ENSMUSG00000024912"	"Fosl1"	"TRE"	0.150340517559705	0.238758456422321	1.58811782943013	0.000707395121230025	0.0111973996967351	"19"	"fos-like antigen 1 [Source:MGI Symbol;Acc:MGI:107179]"
"1"	"ENSMUSG00000035385"	"Ccl2"	"TRE"	2.27517367703549	2.78031814096229	1.22202457290425	0.000718429586343107	0.0113236731396377	"11"	"chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]"
"1"	"ENSMUSG00000025372"	"Baiap2"	"TRE"	0.131514802927015	0.214705788577298	1.63255986245479	0.000743649454637294	0.0116715151693921	"11"	"brain-specific angiogenesis inhibitor 1-associated protein 2 [Source:MGI Symbol;Acc:MGI:2137336]"
"1"	"ENSMUSG00000033965"	"Slc16a2"	"TRE"	0.159636485618186	0.247380119818601	1.54964649128068	0.000777266528359413	0.0121476591605201	"X"	"solute carrier family 16 (monocarboxylic acid transporters), member 2 [Source:MGI Symbol;Acc:MGI:1203732]"
"1"	"ENSMUSG00000028399"	"Ptprd"	"TRE+NRE"	0.167466731715461	0.255915613368022	1.52815792573562	0.00078355361097098	0.0122201371580485	"4"	"protein tyrosine phosphatase, receptor type, D [Source:MGI Symbol;Acc:MGI:97812]"
"1"	"ENSMUSG00000027188"	"Pamr1"	"TRE"	0.178088228898618	0.271800877166032	1.52621472428008	0.000863757752343342	0.0133584915017943	"2"	"peptidase domain containing associated with muscle regeneration 1 [Source:MGI Symbol;Acc:MGI:2445082]"
"1"	"ENSMUSG00000028480"	"Glipr2"	"TRE+NRE"	0.211377673405403	0.312744838044021	1.47955473728867	0.00089352125511523	0.0137613419083028	"4"	"GLI pathogenesis-related 2 [Source:MGI Symbol;Acc:MGI:1917770]"
"1"	"ENSMUSG00000030247"	"Kcnj8"	"TRE"	0.238884275891796	0.14352570082455	0.600816861171564	0.000956323889216817	0.0144716311475723	"6"	"potassium inwardly-rectifying channel, subfamily J, member 8 [Source:MGI Symbol;Acc:MGI:1100508]"
"1"	"ENSMUSG00000061947"	"Serpina10"	"TRE"	0.239524124759991	0.144765035123316	0.604386031128908	0.000964136234291471	0.014546479070532	"12"	"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10 [Source:MGI Symbol;Acc:MGI:2667725]"
"1"	"ENSMUSG00000022015"	"Tnfsf11"	"TRE"	0.278123314195413	0.390124629323075	1.40270379867891	0.000975348247029621	0.0146230118976732	"14"	"tumor necrosis factor (ligand) superfamily, member 11 [Source:MGI Symbol;Acc:MGI:1100089]"
"1"	"ENSMUSG00000076612"	"Ighg2c"	"TRE"	0.182474183848765	0.101153233391558	0.554342708968596	0.00102855584940991	0.0153310698841622	"12"	"immunoglobulin heavy constant gamma 2C [Source:MGI Symbol;Acc:MGI:2686979]"
"1"	"ENSMUSG00000006699"	"Cdc42"	"TRE+NRE"	0.581157640549777	0.739220866907075	1.27197995058238	0.00104660711915149	0.0155376062899284	"4"	"cell division cycle 42 [Source:MGI Symbol;Acc:MGI:106211]"
"1"	"ENSMUSG00000024501"	"Dpysl3"	"TRE+NRE"	0.403045560248143	0.536954665568876	1.33224309737661	0.00108564234584322	0.0159572192420765	"18"	"dihydropyrimidinase-like 3 [Source:MGI Symbol;Acc:MGI:1349762]"
"1"	"ENSMUSG00000022858"	"Tra2b"	"TRE+NRE"	0.362019372600787	0.487046309521427	1.34535979669384	0.00116452494985298	0.0170153862495284	"16"	"transformer 2 beta [Source:MGI Symbol;Acc:MGI:106016]"
"1"	"ENSMUSG00000029231"	"Pdgfra"	"TRE+NRE"	0.307812931498332	0.423913981196263	1.3771805464208	0.00116947795854914	0.0170541195215197	"5"	"platelet derived growth factor receptor, alpha polypeptide [Source:MGI Symbol;Acc:MGI:97530]"
"1"	"ENSMUSG00000013921"	"Clip3"	"TRE"	0.150614097776497	0.231930416005035	1.53989845193116	0.00120863058288701	0.0175559516824058	"7"	"CAP-GLY domain containing linker protein 3 [Source:MGI Symbol;Acc:MGI:1923936]"
"1"	"ENSMUSG00000052504"	"Epha3"	"TRE"	0.206849364240991	0.299147286275247	1.44620839117844	0.00125793724772241	0.0181653004505411	"16"	"Eph receptor A3 [Source:MGI Symbol;Acc:MGI:99612]"
"1"	"ENSMUSG00000059588"	"Calcrl"	"TRE+NRE"	0.215208743902219	0.127416488119616	0.592059996305297	0.00130193856922082	0.0187276911083259	"2"	"calcitonin receptor-like [Source:MGI Symbol;Acc:MGI:1926944]"
"1"	"ENSMUSG00000050370"	"Ch25h"	"TRE"	0.186630272343372	0.107663305309082	0.576880181104794	0.00155618691780227	0.0218337740285592	"19"	"cholesterol 25-hydroxylase [Source:MGI Symbol;Acc:MGI:1333869]"
"1"	"ENSMUSG00000000739"	"Sult5a1"	"TRE"	0.123328430017759	0.197929241131717	1.60489549006029	0.00166718359780841	0.0232589380274288	"8"	"sulfotransferase family 5A, member 1 [Source:MGI Symbol;Acc:MGI:1931463]"
"1"	"ENSMUSG00000021643"	"Serf1"	"TRE+NRE"	0.131060870512679	0.20767400144772	1.58456143801998	0.00170523138685914	0.023745026529798	"13"	"small EDRK-rich factor 1 [Source:MGI Symbol;Acc:MGI:1337114]"
"1"	"ENSMUSG00000022577"	"Ly6h"	"TRE"	0.117861010966318	0.189740181246922	1.60986385312057	0.00173614605530638	0.0240118722904701	"15"	"lymphocyte antigen 6 complex, locus H [Source:MGI Symbol;Acc:MGI:1346030]"
"1"	"ENSMUSG00000050288"	"Fzd2"	"TRE+NRE"	0.13149318059875	0.208700378851385	1.58715743205141	0.00175116938612376	0.0241127561568862	"11"	"frizzled class receptor 2 [Source:MGI Symbol;Acc:MGI:1888513]"
"1"	"ENSMUSG00000025794"	"Rpl14"	"TRE+NRE"	0.525383475138797	0.667519190361245	1.27053708757189	0.00183601615696602	0.0251874216496376	"9"	"ribosomal protein L14 [Source:MGI Symbol;Acc:MGI:1914365]"
"1"	"ENSMUSG00000000903"	"Vpreb3"	"TRE"	0.177519002738431	0.1	0.563319973959899	0.00191134794735613	0.0261580396464563	"10"	"pre-B lymphocyte gene 3 [Source:MGI Symbol;Acc:MGI:98938]"
"1"	"ENSMUSG00000058013"	"Sept11"	"TRE+NRE"	0.243708140220194	0.344919148914084	1.41529597083808	0.00194891330544745	0.0265084046290358	"5"	"septin 11 [Source:MGI Symbol;Acc:MGI:1277214]"
"1"	"ENSMUSG00000019966"	"Kitl"	"TRE+NRE"	0.236356133741245	0.146904996746363	0.621540868946478	0.00219070639127751	0.029399914758304	"10"	"kit ligand [Source:MGI Symbol;Acc:MGI:96974]"
"1"	"ENSMUSG00000030930"	"Chst15"	"TRE+NRE"	0.209130830096439	0.129189043928098	0.617742701391868	0.00228655717184611	0.0306307694919276	"7"	"carbohydrate sulfotransferase 15 [Source:MGI Symbol;Acc:MGI:1924840]"
"1"	"ENSMUSG00000025407"	"Gli1"	"TRE"	0.117639581203857	0.184505072429129	1.56839280232902	0.00230337929773804	0.030800422089609	"10"	"GLI-Kruppel family member GLI1 [Source:MGI Symbol;Acc:MGI:95727]"
"1"	"ENSMUSG00000029417"	"Cxcl9"	"TRE"	0.269067170590007	0.176252832571613	0.655051421491252	0.00232044336008483	0.0309726926333485	"5"	"chemokine (C-X-C motif) ligand 9 [Source:MGI Symbol;Acc:MGI:1352449]"
"1"	"ENSMUSG00000030796"	"Tead2"	"TRE"	0.147627585688955	0.225156451164709	1.5251651655342	0.00241431494045701	0.0319950716975054	"7"	"TEA domain family member 2 [Source:MGI Symbol;Acc:MGI:104904]"
"1"	"ENSMUSG00000059898"	"Dsc3"	"TRE"	0.336747313431655	0.233103349710659	0.692220369437242	0.00242191950176229	0.0320385351233126	"18"	"desmocollin 3 [Source:MGI Symbol;Acc:MGI:1194993]"
"1"	"ENSMUSG00000000120"	"Ngfr"	"TRE"	0.172283570410333	0.254502511274553	1.47723030506273	0.00243650210314415	0.0321739885563135	"11"	"nerve growth factor receptor (TNFR superfamily, member 16) [Source:MGI Symbol;Acc:MGI:97323]"
"1"	"ENSMUSG00000038305"	"Spats2l"	"TRE+NRE"	0.148065768696375	0.223747782360243	1.51113781618939	0.00245551851019734	0.0323099131856872	"1"	"spermatogenesis associated, serine-rich 2-like [Source:MGI Symbol;Acc:MGI:1914448]"
"1"	"ENSMUSG00000026360"	"Rgs2"	"TRE+NRE"	0.242927692224571	0.153594830386021	0.632265630070831	0.00253876536363203	0.0331696187191995	"1"	"regulator of G-protein signaling 2 [Source:MGI Symbol;Acc:MGI:1098271]"
"1"	"ENSMUSG00000029082"	"Bst1"	"TRE"	0.179390018528798	0.106416756061632	0.593214477228834	0.00260008809296061	0.0336738681689724	"5"	"bone marrow stromal cell antigen 1 [Source:MGI Symbol;Acc:MGI:105370]"
"1"	"ENSMUSG00000045672"	"Col27a1"	"TRE+NRE"	0.240288784419435	0.337361481596279	1.4039834710196	0.00269820925683424	0.0348836547550227	"4"	"collagen, type XXVII, alpha 1 [Source:MGI Symbol;Acc:MGI:2672118]"
"1"	"ENSMUSG00000030737"	"Slco2b1"	"TRE"	0.311248364387426	0.213100375135928	0.684663437686926	0.00278277567491547	0.0357275601382561	"7"	"solute carrier organic anion transporter family, member 2b1 [Source:MGI Symbol;Acc:MGI:1351872]"
"1"	"ENSMUSG00000041378"	"Cldn5"	"TRE"	0.173933331567815	0.101346249796088	0.58267296373021	0.00285700346486871	0.03636543241881	"16"	"claudin 5 [Source:MGI Symbol;Acc:MGI:1276112]"
"1"	"ENSMUSG00000037936"	"Scarb1"	"TRE+NRE"	0.211999358244028	0.132556228809997	0.625267123013713	0.00302647968533231	0.0381944829794578	"5"	"scavenger receptor class B, member 1 [Source:MGI Symbol;Acc:MGI:893578]"
"1"	"ENSMUSG00000039883"	"Lrrc17"	"TRE"	0.171544121970848	0.251606384904056	1.46671528008878	0.00305458271087348	0.0384182491038213	"5"	"leucine rich repeat containing 17 [Source:MGI Symbol;Acc:MGI:1921761]"
"1"	"ENSMUSG00000027833"	"Shox2"	"TRE"	0.127062019583433	0.196339876789849	1.54522867992765	0.00330238573273886	0.0409783475848065	"3"	"short stature homeobox 2 [Source:MGI Symbol;Acc:MGI:1201673]"
"1"	"ENSMUSG00000093425"	"Shox2"	"TRE"	0.127062019583433	0.196339876789849	1.54522867992765	0.00330238573273886	0.0409783475848065	"3"	"short stature homeobox 2 [Source:MGI Symbol;Acc:MGI:1201673]"
"1"	"ENSMUSG00000014329"	"Bicc1"	"TRE+NRE"	0.272181211736518	0.367849349959821	1.35148692892114	0.00334540797478788	0.0413735931172431	"10"	"BicC family RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1933388]"
"1"	"ENSMUSG00000017344"	"Vtn"	"TRE"	0.384678856843526	0.275994974403783	0.717468531201465	0.00336298609040147	0.0415216682628235	"11"	"vitronectin [Source:MGI Symbol;Acc:MGI:98940]"
"1"	"ENSMUSG00000033016"	"Nfatc1"	"TRE+NRE"	0.193556149608338	0.279354961140027	1.44327608141257	0.00337636433376951	0.0416174825034351	"18"	"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1 [Source:MGI Symbol;Acc:MGI:102469]"
"1"	"ENSMUSG00000067780"	"Pi15"	"TRE"	0.309789050843177	0.413351664493239	1.3343004324013	0.00353704748873928	0.043381536087054	"1"	"peptidase inhibitor 15 [Source:MGI Symbol;Acc:MGI:1934659]"
"1"	"ENSMUSG00000027787"	"Nmd3"	"TRE+NRE"	0.160841458501619	0.237911547365184	1.4791680551864	0.00358070150429006	0.0437823817628017	"3"	"NMD3 ribosome export adaptor [Source:MGI Symbol;Acc:MGI:2140103]"
"1"	"ENSMUSG00000029108"	"Pcdh7"	"TRE+NRE"	0.245971079039733	0.340379763971631	1.38382026578274	0.00365623101849915	0.0445482884622396	"5"	"protocadherin 7 [Source:MGI Symbol;Acc:MGI:1860487]"
"1"	"ENSMUSG00000042198"	"Chchd7"	"TRE+NRE"	0.14550928725552	0.214759901183876	1.47591885875126	0.0037500799074248	0.0456167355569834	"4"	"coiled-coil-helix-coiled-coil-helix domain containing 7 [Source:MGI Symbol;Acc:MGI:1913683]"
"1"	"ENSMUSG00000051790"	"Nlgn2"	"TRE"	0.18087252502131	0.263654309291343	1.45768025995258	0.0038575125218484	0.0466173780780636	"11"	"neuroligin 2 [Source:MGI Symbol;Acc:MGI:2681835]"
"1"	"ENSMUSG00000003665"	"Has1"	"TRE"	0.117210734550252	0.18197940499432	1.5525830948214	0.00394801068909819	0.0476333276626048	"17"	"hyaluronan synthase 1 [Source:MGI Symbol;Acc:MGI:106590]"
"1"	"ENSMUSG00000055447"	"Cd47"	"TRE+NRE"	0.699180653923053	0.554343904556311	0.792847887660974	0.00414952582966452	0.0496602380390222	"16"	"CD47 antigen (Rh-related antigen, integrin-associated signal transducer) [Source:MGI Symbol;Acc:MGI:96617]"
"10"	"ENSMUSG00000029661"	"Col1a2"	"TRE+NRE"	4.92186459536078	0.407157820023613	0.0827243033884739	0	0	"6"	"collagen, type I, alpha 2 [Source:MGI Symbol;Acc:MGI:88468]"
"10"	"ENSMUSG00000029380"	"Cxcl1"	"TRE+NRE"	4.26091157814469	0.337993393911859	0.0793241980531852	0	0	"5"	"chemokine (C-X-C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:108068]"
"10"	"ENSMUSG00000035385"	"Ccl2"	"TRE"	2.36352705494951	0.280955587494896	0.118871322799771	5.08673803199233e-32	3.76825553409992e-29	"11"	"chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]"
"10"	"ENSMUSG00000040152"	"Thbs1"	"TRE+NRE"	1.29132604992248	0.182741894659092	0.141514913812869	4.76128703738254e-25	2.51940102663785e-22	"2"	"thrombospondin 1 [Source:MGI Symbol;Acc:MGI:98737]"
"10"	"ENSMUSG00000022425"	"Enpp2"	"TRE+NRE"	1.7119611790477	0.314285481863795	0.183582131248221	9.37029407747168e-23	3.85639658477279e-20	"15"	"ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:MGI Symbol;Acc:MGI:1321390]"
"10"	"ENSMUSG00000035042"	"Ccl5"	"TRE"	0.114712193718188	0.65253026095483	5.68841236318688	5.56426833387252e-21	2.06100499086638e-18	"11"	"chemokine (C-C motif) ligand 5 [Source:MGI Symbol;Acc:MGI:98262]"
"10"	"ENSMUSG00000000782"	"Tcf7"	"TRE"	0.11832128482354	0.647671601957321	5.47383848073686	9.9684974333288e-20	2.84025496100384e-17	"11"	"transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]"
"10"	"ENSMUSG00000023078"	"Cxcl13"	"TRE"	1.03263026706515	0.16658372689037	0.161319818141511	2.83518100150497e-19	7.50107887826744e-17	"5"	"chemokine (C-X-C motif) ligand 13 [Source:MGI Symbol;Acc:MGI:1888499]"
"10"	"ENSMUSG00000040856"	"Dlk1"	"TRE"	0.913526174176705	0.128068689518964	0.140191592905789	2.21896747930523e-18	5.66831416782522e-16	"12"	"delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900]"
"10"	"ENSMUSG00000040856"	"Dlk1"	"TRE"	0.913526174176705	0.128068689518964	0.140191592905789	2.21896747930523e-18	5.66831416782522e-16	"CHR_MG4180_PATCH"	"delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900]"
"10"	"ENSMUSG00000027797"	"Dclk1"	"TRE+NRE"	0.959655033911678	0.157433984080684	0.164052684055605	3.59148147796563e-18	8.62520683875458e-16	"3"	"doublecortin-like kinase 1 [Source:MGI Symbol;Acc:MGI:1330861]"
"10"	"ENSMUSG00000022816"	"Fstl1"	"TRE+NRE"	1.12063007791426	0.23824149609204	0.212596021459159	3.60936031319374e-18	8.62520683875458e-16	"16"	"follistatin-like 1 [Source:MGI Symbol;Acc:MGI:102793]"
"10"	"ENSMUSG00000003882"	"Il7r"	"TRE"	0.123766447236	0.587789714203182	4.74918467266313	2.40952691988968e-16	4.35360376159579e-14	"15"	"interleukin 7 receptor [Source:MGI Symbol;Acc:MGI:96562]"
"10"	"ENSMUSG00000047867"	"Gimap6"	"TRE+NRE"	0.193485120977829	0.694907063005831	3.59152713910988	2.95638537912988e-14	4.46957201808043e-12	"6"	"GTPase, IMAP family member 6 [Source:MGI Symbol;Acc:MGI:1918876]"
"10"	"ENSMUSG00000029838"	"Ptn"	"TRE+NRE"	0.756516293744874	0.135225316177055	0.178747394200419	4.92211305788781e-14	6.75240991348757e-12	"6"	"pleiotrophin [Source:MGI Symbol;Acc:MGI:97804]"
"10"	"ENSMUSG00000035373"	"Ccl7"	"TRE"	0.799676021511582	0.156402386266227	0.195582188359967	9.39033250607518e-14	1.22041374043868e-11	"11"	"chemokine (C-C motif) ligand 7 [Source:MGI Symbol;Acc:MGI:99512]"
"10"	"ENSMUSG00000027962"	"Vcam1"	"TRE+NRE"	0.734701794484416	0.123149240269918	0.167617993033949	1.79403827784264e-13	2.29141992452729e-11	"3"	"vascular cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:98926]"
"10"	"ENSMUSG00000026573"	"Xcl1"	"TRE"	0.101695252179888	0.47255891793287	4.64681396430349	4.43228992063168e-13	5.29587156968378e-11	"1"	"chemokine (C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:104593]"
"10"	"ENSMUSG00000030551"	"Nr2f2"	"TRE+NRE"	0.794787546860755	0.180382263552286	0.226956580113463	1.88969846608926e-12	2.18732597449832e-10	"7"	"nuclear receptor subfamily 2, group F, member 2 [Source:MGI Symbol;Acc:MGI:1352452]"
"10"	"ENSMUSG00000071713"	"Csf2rb"	"TRE"	0.771439049495398	0.196956927008075	0.25531106720214	3.80409123366956e-11	3.91398720264223e-09	"15"	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339759]"
"10"	"ENSMUSG00000032093"	"Cd3e"	"TRE"	0.108911899917263	0.45156756639816	4.14617288598585	4.60464383508439e-11	4.60962182841961e-09	"9"	"CD3 antigen, epsilon polypeptide [Source:MGI Symbol;Acc:MGI:88332]"
"10"	"ENSMUSG00000028565"	"Nfia"	"TRE+NRE"	0.766475654575352	0.197142401993304	0.257206345454673	5.22205207120405e-11	5.15799489913062e-09	"4"	"nuclear factor I/A [Source:MGI Symbol;Acc:MGI:108056]"
"10"	"ENSMUSG00000017493"	"Igfbp4"	"TRE+NRE"	0.9832924696732	0.320404099820429	0.325848218818269	6.20312222954132e-11	6.04641177321606e-09	"11"	"insulin-like growth factor binding protein 4 [Source:MGI Symbol;Acc:MGI:96439]"
"10"	"ENSMUSG00000026581"	"Sell"	"TRE"	0.118599092240162	0.456613834974786	3.85006180359414	9.33162794337031e-11	8.91520500257875e-09	"1"	"selectin, lymphocyte [Source:MGI Symbol;Acc:MGI:98279]"
"10"	"ENSMUSG00000026009"	"Icos"	"TRE"	0.106700080273485	0.437960895219182	4.10459761695246	1.06326841111578e-10	9.97049669562751e-09	"1"	"inducible T cell co-stimulator [Source:MGI Symbol;Acc:MGI:1858745]"
"10"	"ENSMUSG00000024677"	"Ms4a6b"	"TRE+NRE"	0.113238824945216	0.441500589643004	3.89884467501848	1.14005699228357e-10	1.04265953072058e-08	"19"	"membrane-spanning 4-domains, subfamily A, member 6B [Source:MGI Symbol;Acc:MGI:1917024]"
"10"	"ENSMUSG00000026185"	"Igfbp5"	"TRE+NRE"	0.624602469737343	0.132143569640081	0.21156427654801	1.63465484800151e-10	1.45897868843315e-08	"1"	"insulin-like growth factor binding protein 5 [Source:MGI Symbol;Acc:MGI:96440]"
"10"	"ENSMUSG00000057098"	"Ebf1"	"TRE+NRE"	0.793524855879462	0.242951981326217	0.306168079709303	4.51854230782362e-10	3.84751280647786e-08	"11"	"early B cell factor 1 [Source:MGI Symbol;Acc:MGI:95275]"
"10"	"ENSMUSG00000026475"	"Rgs16"	"TRE"	0.567603051382488	0.119681058626819	0.210853444736276	8.07656061339517e-10	6.64790678044794e-08	"1"	"regulator of G-protein signaling 16 [Source:MGI Symbol;Acc:MGI:108407]"
"10"	"ENSMUSG00000026837"	"Col5a1"	"TRE+NRE"	0.590333964142605	0.131431125251422	0.222638596514282	1.04738687525902e-09	8.4337412738248e-08	"2"	"collagen, type V, alpha 1 [Source:MGI Symbol;Acc:MGI:88457]"
