"ensembl_gene_id"	"mean.ncl"	"mean.cl"	"fc"	"pv"	"padj"	"mgi_symbol"	"chromosome_name"	"description"	"Ensembl ID"	"GNF GeneAtlas Specificity"	"calculated FPKMs"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"CuffDiff FPKMs"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"Cluster"
"ENSMUSG00000006574"	0.279836407472783	0.1	0.357351643065694	6.22467279723646e-08	2.76129380482059e-06	"Slc4a1"	"11"	"solute carrier family 4 (anion exchanger), member 1 [Source:MGI Symbol;Acc:MGI:109393]"	"ENSMUSG00000006574"	"TRE"	"0.012735452"	"2.854027194"	"0.094386062"	"2.420596469"	"0.044563592"	"1.78104109"	"0.034365076"	"0.0124957"	"2.53862"	"0.0896317"	"2.18"	"0.0327111"	"1.57114"	"0.0298948"	"1"
"ENSMUSG00000056427"	0.153939287863606	0.239927231409553	1.55858348274376	0.00738283973943815	0.0969553652528625	"Slit3"	"11"	"slit guidance ligand 3 [Source:MGI Symbol;Acc:MGI:1315202]"	"ENSMUSG00000056427"	"TRE"	"0.271947588"	"2.718922727"	"0.506211252"	"3.140840638"	"2.034622211"	"3.77771594"	"2.328963548"	"0.228318"	"2.23618"	"0.409965"	"2.53822"	"1.58386"	"3.00145"	"1.87603"	"1"
"ENSMUSG00000014813"	0.330323104199332	0.193648239172655	0.586238857381889	0.000783309065936289	0.014793683596767	"Stc1"	"14"	"stanniocalcin 1 [Source:MGI Symbol;Acc:MGI:109131]"	"ENSMUSG00000014813"	"TRE"	"0.585704732"	"4.035466876"	"1.55596048"	"3.177732602"	"1.866530924"	"2.370235776"	"2.154306262"	"0.587959"	"3.95584"	"1.45104"	"3.10693"	"1.70209"	"2.25301"	"2.02628"	"1"
"ENSMUSG00000023885"	0.330743120996155	0.451911340137391	1.36635144149421	0.0067169334371011	0.0900324812396056	"Thbs2"	"17"	"thrombospondin 2 [Source:MGI Symbol;Acc:MGI:98738]"	"ENSMUSG00000023885"	"TRE"	"27.09494301"	"5.422090751"	"8.370286269"	"3.228469756"	"6.541859048"	"3.824379388"	"7.544917135"	"25.6083"	"5.26542"	"7.56301"	"3.21776"	"6.37102"	"3.8639"	"7.37947"	"1"
"ENSMUSG00000033191"	0.193229846144978	0.10228064427679	0.529321149487693	0.00228084369095972	0.0368704181398785	"Tie1"	"4"	"tyrosine kinase with immunoglobulin-like and EGF-like domains 1 [Source:MGI Symbol;Acc:MGI:99906]"	"ENSMUSG00000033191"	"TRE"	"0.24141342"	"0.550532183"	"0.062603333"	"0.78134636"	"0"	"0.451423698"	"0.006787334"	"0.204074"	"0.466186"	"0.0553578"	"0.640434"	"0"	"0.363868"	"0.00664249"	"1"
"ENSMUSG00000055546"	0.205383184122969	0.123952281226922	0.603517185480521	0.00867942730234188	0.111488266526715	"Timd4"	"11"	"T cell immunoglobulin and mucin domain containing 4 [Source:MGI Symbol;Acc:MGI:2445125]"	"ENSMUSG00000055546"	"TRE"	"0.039955793"	"1.349353333"	"0.103127683"	"1.687622481"	"0.750052304"	"0.904005195"	"0.664465275"	"0.0320581"	"1.20469"	"0.0864738"	"1.42473"	"0.567671"	"0.74916"	"0.569211"	"1"
"ENSMUSG00000001131"	0.140060467000671	0.288614347098358	2.06064104510643	2.35676419941566e-06	8.02772805425958e-05	"Timp1"	"X"	"tissue inhibitor of metalloproteinase 1 [Source:MGI Symbol;Acc:MGI:98752]"	"ENSMUSG00000001131"	"TRE"	"3.403781935"	"27.55824655"	"23.82406815"	"27.37951899"	"13.86234203"	"22.00906339"	"16.44755892"	"2.89329"	"24.1913"	"19.5942"	"23.5098"	"11.0028"	"17.9608"	"13.5325"	"1"
"ENSMUSG00000042066"	0.222730000778979	0.107963385221557	0.484727629165198	0.000268900720786505	0.00576323735842986	"Tmcc2"	"1"	"transmembrane and coiled-coil domains 2 [Source:MGI Symbol;Acc:MGI:1916125]"	"ENSMUSG00000042066"	"TRE"	"2.1425001"	"3.091640657"	"5.955928411"	"4.210337143"	"3.473716812"	"4.368991229"	"3.888206908"	"2.52618"	"3.67542"	"6.76265"	"4.98143"	"3.92419"	"5.01849"	"4.40058"	"1"
"ENSMUSG00000053475"	0.503579000700984	1.1665700870961	2.31655824701234	1.77224324936023e-23	4.50740533087284e-21	"Tnfaip6"	"2"	"tumor necrosis factor alpha induced protein 6 [Source:MGI Symbol;Acc:MGI:1195266]"	"ENSMUSG00000053475"	"TRE"	"0.20114936"	"7.304539852"	"0.315114182"	"12.44317679"	"11.87129846"	"15.26255542"	"16.28058109"	"0.110271"	"6.39935"	"0.200893"	"10.8204"	"9.42652"	"12.7975"	"13.2504"	"1"
"ENSMUSG00000022015"	0.278039425168101	0.432244989328665	1.5546176196679	0.000276141956885849	0.00588537187441069	"Tnfsf11"	"14"	"tumor necrosis factor (ligand) superfamily, member 11 [Source:MGI Symbol;Acc:MGI:1100089]"	"ENSMUSG00000022015"	"TRE"	"0.393154015"	"1.088027854"	"0.314983518"	"1.160290585"	"0.179032822"	"0.799624275"	"0.22973576"	"0.409073"	"1.09103"	"0.284777"	"1.18668"	"0.159177"	"0.772613"	"0.218924"	"1"
"ENSMUSG00000021614"	0.15180724156003	0.452467813088907	2.98054169510737	7.26154678541555e-17	1.02602966616149e-14	"Vcan"	"13"	"versican [Source:MGI Symbol;Acc:MGI:102889]"	"ENSMUSG00000021614"	"TRE"	"0.987855062"	"4.967000976"	"2.61680547"	"2.64194689"	"0.80831243"	"1.508523804"	"0.67625873"	"2.42405"	"9.75469"	"5.36364"	"5.57125"	"1.58792"	"3.60882"	"1.48526"	"1"
"ENSMUSG00000002266"	0.130661056936245	0.447489676092487	3.42481292119684	1.87473103928657e-20	3.48882873896501e-18	"Zim1"	"7"	"zinc finger, imprinted 1 [Source:MGI Symbol;Acc:MGI:1341879]"	"ENSMUSG00000002266"	"TRE"	"0.029807724"	"0.285944487"	"0.043962894"	"0.372813154"	"0.007853364"	"0.161533836"	"0.007626197"	"0.0289598"	"0.299706"	"0.0452059"	"0.410684"	"0.00872836"	"0.172343"	"0.0077222"	"1"
"ENSMUSG00000044147"	0.229745656243196	0.392614141090997	1.70890778746823	2.40945432442839e-05	0.000678381420494046	"Arf6"	"12"	"ADP-ribosylation factor 6 [Source:MGI Symbol;Acc:MGI:99435]"	"ENSMUSG00000044147"	"TRE+NRE"	"36.22222554"	"41.68312065"	"32.91354106"	"40.47409512"	"40.26555129"	"49.90557552"	"46.64369033"	"36.7283"	"42.0477"	"31.8693"	"40.5645"	"38.2631"	"47.8054"	"44.2426"	"1"
"ENSMUSG00000007097"	0.303740571916516	0.141418791510343	0.465590719797593	1.03390474081414e-05	0.0003105784713548	"Atp1a2"	"1"	"ATPase, Na+/K+ transporting, alpha 2 polypeptide [Source:MGI Symbol;Acc:MGI:88106]"	"ENSMUSG00000007097"	"TRE+NRE"	"0.281650263"	"13.08310864"	"41.83143736"	"24.03989109"	"35.02867894"	"38.64090224"	"42.83887493"	"0.290349"	"15.2559"	"47.0097"	"28.113"	"42.6417"	"47.0284"	"52.9288"	"1"
"ENSMUSG00000019943"	0.322635672004985	0.438640507491012	1.35955365618788	0.00728081763073994	0.0959458350993882	"Atp2b1"	"10"	"ATPase, Ca++ transporting, plasma membrane 1 [Source:MGI Symbol;Acc:MGI:104653]"	"ENSMUSG00000019943"	"TRE+NRE"	"25.05681751"	"22.31797515"	"17.44889125"	"27.69046518"	"25.4975724"	"30.02295527"	"27.24525769"	"25.0524"	"23.194"	"16.4457"	"26.9989"	"27.3234"	"32.0838"	"28.6776"	"1"
"ENSMUSG00000027435"	0.400635453142059	0.109478311293528	0.273261665773519	1.88673400915523e-13	2.2147354599776e-11	"Cd93"	"2"	"CD93 antigen [Source:MGI Symbol;Acc:MGI:106664]"	"ENSMUSG00000027435"	"TRE+NRE"	"0.50382469"	"0.373042829"	"0.189813774"	"0.379876396"	"0.115302212"	"0.187561391"	"0.123695572"	"0.47106"	"0.318541"	"0.120987"	"0.323205"	"0.0205529"	"0.120088"	"0.0183045"	"1"
"ENSMUSG00000006699"	0.583159215331844	0.757264674809538	1.2985556172316	0.00272155704630049	0.0428154232232428	"Cdc42"	"4"	"cell division cycle 42 [Source:MGI Symbol;Acc:MGI:106211]"	"ENSMUSG00000006699"	"TRE+NRE"	"125.4387827"	"102.216524"	"79.36164809"	"108.767516"	"90.56404866"	"89.08230741"	"93.54271076"	"165.808"	"134.252"	"99.3151"	"140.243"	"111.701"	"112.087"	"117.315"	"1"
"ENSMUSG00000031673"	0.303985889446607	0.472507874439333	1.55437436684812	0.000140670564440442	0.00324264775432198	"Cdh11"	"8"	"cadherin 11 [Source:MGI Symbol;Acc:MGI:99217]"	"ENSMUSG00000031673"	"TRE+NRE"	"21.14325946"	"13.2322697"	"13.3400894"	"9.99542828"	"9.525375069"	"9.584786695"	"8.905060517"	"16.5155"	"10.3448"	"9.53399"	"7.4733"	"6.38764"	"6.79903"	"6.24215"	"1"
"ENSMUSG00000002107"	0.365552396732076	0.574066138893536	1.57040726315983	1.24506499742197e-05	0.000365378689628062	"Celf2"	"2"	"CUGBP, Elav-like family member 2 [Source:MGI Symbol;Acc:MGI:1338822]"	"ENSMUSG00000002107"	"TRE+NRE"	"10.45395863"	"12.85019626"	"17.65394953"	"9.804149779"	"11.6000641"	"8.565082478"	"10.98889696"	"20.9226"	"27.6638"	"34.6184"	"19.7641"	"23.8757"	"18.4592"	"21.994"	"1"
"ENSMUSG00000032332"	0.167130853890832	0.356564127524161	2.13344286362029	2.97463037290767e-08	1.40101418180775e-06	"Col12a1"	"9"	"collagen, type XII, alpha 1 [Source:MGI Symbol;Acc:MGI:88448]"	"ENSMUSG00000032332"	"TRE+NRE"	"18.1764183"	"23.77072176"	"26.79271954"	"16.00018175"	"19.08664946"	"12.31547415"	"13.23243446"	"22.95"	"27.7399"	"31.856"	"20.1062"	"21.5233"	"16.0804"	"16.4011"	"1"
"ENSMUSG00000029661"	4.41553356531455	11.2645097137121	2.55110951985473	2.88466779672326e-42	1.29470678170579e-39	"Col1a2"	"6"	"collagen, type I, alpha 2 [Source:MGI Symbol;Acc:MGI:88468]"	"ENSMUSG00000029661"	"TRE+NRE"	"1.101369028"	"5.172777565"	"0.337210268"	"3.560996414"	"0.720273898"	"2.429893585"	"0.859883955"	"0.900231"	"4.46656"	"0.347362"	"3.24974"	"0.685509"	"2.15178"	"0.652822"	"1"
"ENSMUSG00000045672"	0.242085563776369	0.345184327246153	1.42587737104813	0.00511114183802397	0.0719520520740275	"Col27a1"	"4"	"collagen, type XXVII, alpha 1 [Source:MGI Symbol;Acc:MGI:2672118]"	"ENSMUSG00000045672"	"TRE+NRE"	"7.638109849"	"11.61462687"	"15.78356734"	"12.76033051"	"10.03911327"	"13.63117282"	"9.774254754"	"6.21338"	"9.35416"	"12.0721"	"10.26"	"7.54521"	"10.4828"	"7.39292"	"1"
"ENSMUSG00000026837"	0.543706528784296	1.14391218323065	2.10391474567794	1.08052032185582e-18	1.83208223461331e-16	"Col5a1"	"2"	"collagen, type V, alpha 1 [Source:MGI Symbol;Acc:MGI:88457]"	"ENSMUSG00000026837"	"TRE+NRE"	"13.28700593"	"18.24943997"	"9.260994353"	"13.17042058"	"11.26503103"	"14.16396523"	"11.76613613"	"14.4121"	"19.6327"	"9.78144"	"14.7935"	"11.1191"	"15.2473"	"11.2751"	"1"
"ENSMUSG00000026042"	0.375610891430963	0.662530842221874	1.76387548214545	1.09135272852169e-08	5.51458365471558e-07	"Col5a2"	"1"	"collagen, type V, alpha 2 [Source:MGI Symbol;Acc:MGI:88458]"	"ENSMUSG00000026042"	"TRE+NRE"	"3.201018411"	"6.148924916"	"10.28387292"	"15.83703223"	"10.93373614"	"11.88540559"	"10.43095478"	"3.49965"	"6.04658"	"11.128"	"15.6115"	"7.83347"	"9.13901"	"7.71216"	"1"
"ENSMUSG00000003617"	0.558803988881658	0.287567718862759	0.514612859937296	5.55215854931317e-08	2.50668459948281e-06	"Cp"	"3"	"ceruloplasmin [Source:MGI Symbol;Acc:MGI:88476]"	"ENSMUSG00000003617"	"TRE+NRE"	"0.366252291"	"2.545594673"	"2.545262744"	"3.481717366"	"1.748140269"	"2.613309856"	"1.789643199"	"0.591732"	"4.79898"	"4.63005"	"6.39419"	"2.80345"	"4.7268"	"2.83331"	"1"
"ENSMUSG00000030560"	0.285169689616638	0.164628205389631	0.577299100794846	0.00137115382389986	0.0239078450207699	"Ctsc"	"7"	"cathepsin C [Source:MGI Symbol;Acc:MGI:109553]"	"ENSMUSG00000030560"	"TRE+NRE"	"3.830980037"	"54.26914773"	"37.09257987"	"40.76427142"	"40.64881177"	"46.71893076"	"51.23470331"	"4.85138"	"66.8548"	"44.4703"	"50.6093"	"52.1249"	"60.1525"	"67.337"	"1"
"ENSMUSG00000022865"	0.194760215007087	0.109504819054598	0.562254560309523	0.00699471146919402	0.0929784817246523	"Cxadr"	"16"	"coxsackie virus and adenovirus receptor [Source:MGI Symbol;Acc:MGI:1201679]"	"ENSMUSG00000022865"	"TRE+NRE"	"0.722500677"	"10.97901551"	"24.31436984"	"7.164313419"	"4.595723036"	"6.726980718"	"4.18551268"	"1.32147"	"13.5087"	"27.8361"	"8.82007"	"5.91392"	"8.27581"	"5.44029"	"1"
"ENSMUSG00000029380"	4.20489244496957	3.26497980649784	0.776471657534029	0.00352395661730837	0.0533487876786961	"Cxcl1"	"5"	"chemokine (C-X-C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:108068]"	"ENSMUSG00000029380"	"TRE+NRE"	"17.77704197"	"35.05936773"	"8.778874782"	"50.61063817"	"19.45778947"	"59.66613781"	"26.48498035"	"16.3219"	"32.9454"	"7.61348"	"45.7189"	"16.8161"	"52.5697"	"22.7874"	"1"
"ENSMUSG00000038456"	0.170050089040821	0.270216853485802	1.58904270506401	0.00283145683028862	0.0442651326662299	"Dennd2a"	"6"	"DENN/MADD domain containing 2A [Source:MGI Symbol;Acc:MGI:2444961]"	"ENSMUSG00000038456"	"TRE+NRE"	"4.744918739"	"3.99842153"	"3.733773389"	"4.637451431"	"7.620921856"	"5.963812969"	"8.886041703"	"4.49999"	"3.61397"	"3.24518"	"4.12164"	"6.41464"	"5.06421"	"7.38465"	"1"
"ENSMUSG00000024501"	0.399090947688869	0.641857651566917	1.6082991991773	8.7366982274055e-07	3.30004987500515e-05	"Dpysl3"	"18"	"dihydropyrimidinase-like 3 [Source:MGI Symbol;Acc:MGI:1349762]"	"ENSMUSG00000024501"	"TRE+NRE"	"10.95837462"	"22.4361288"	"49.20704025"	"12.95074644"	"13.38670292"	"10.3329776"	"8.370352179"	"15.5244"	"30.1293"	"61.8782"	"18.09"	"20.1692"	"16.2107"	"13.5145"	"1"
"ENSMUSG00000026921"	0.213246740248105	0.102179564971458	0.479161204774225	0.000280330996598857	0.00595800976058295	"Egfl7"	"2"	"EGF-like domain 7 [Source:MGI Symbol;Acc:MGI:2449923]"	"ENSMUSG00000026921"	"TRE+NRE"	"0.585814926"	"0.990942928"	"0.171791114"	"0.938155615"	"0.2233914"	"0.902267433"	"0.210355921"	"1.10699"	"2.55094"	"0.512045"	"2.23097"	"0.596068"	"1.58462"	"0.50299"	"1"
"ENSMUSG00000020122"	0.177053959770431	0.309241864980525	1.74659671764184	0.00011325664183609	0.00267538135358938	"Egfr"	"11"	"epidermal growth factor receptor [Source:MGI Symbol;Acc:MGI:95294]"	"ENSMUSG00000020122"	"TRE+NRE"	"20.59204974"	"6.514051319"	"14.39009287"	"4.087523038"	"4.166931806"	"3.735214902"	"3.518024726"	"26.331"	"9.47088"	"18.3715"	"6.25309"	"6.9338"	"6.1476"	"6.01096"	"1"
"ENSMUSG00000037868"	0.269849498929214	0.564459158836126	2.09175544544625	2.96343325218845e-11	2.38010481202083e-09	"Egr2"	"10"	"early growth response 2 [Source:MGI Symbol;Acc:MGI:95296]"	"ENSMUSG00000037868"	"TRE+NRE"	"3.155075736"	"6.231035917"	"9.750583345"	"2.986390401"	"3.443830229"	"3.494597245"	"4.251257262"	"4.6663"	"9.2969"	"13.2463"	"4.12894"	"4.5416"	"5.48735"	"6.61285"	"1"
"ENSMUSG00000035530"	0.819745725138564	1.07255816449457	1.30840348610939	0.00154480165138356	0.0266670511313496	"Eif1"	"11"	"eukaryotic translation initiation factor 1 [Source:MGI Symbol;Acc:MGI:105125]"	"ENSMUSG00000035530"	"TRE+NRE"	"137.8758169"	"179.3959026"	"156.2229713"	"204.99753"	"201.2793482"	"209.6974314"	"204.3043714"	"75.5666"	"101.457"	"82.0623"	"110.87"	"111.495"	"118.299"	"112.882"	"1"
"ENSMUSG00000022425"	1.71523352855287	0.973713552669332	0.567685703701727	1.27487431373664e-09	7.48253154908505e-08	"Enpp2"	"15"	"ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:MGI Symbol;Acc:MGI:1321390]"	"ENSMUSG00000022425"	"TRE+NRE"	"6.990539533"	"15.02553364"	"9.558966074"	"14.14615089"	"2.136530019"	"14.13037533"	"3.389922314"	"6.39013"	"13.5119"	"8.1264"	"12.7143"	"1.85174"	"12.4501"	"2.92011"	"1"
"ENSMUSG00000024140"	0.741442309071502	0.38374656119011	0.517567660349286	4.59865632807789e-10	2.95698855398499e-08	"Epas1"	"17"	"endothelial PAS domain protein 1 [Source:MGI Symbol;Acc:MGI:109169]"	"ENSMUSG00000024140"	"TRE+NRE"	"1.349548598"	"2.739540357"	"1.153091944"	"3.256428452"	"1.773645904"	"3.373629392"	"2.106216706"	"1.1164"	"2.31195"	"0.856091"	"2.75599"	"1.3094"	"2.69856"	"1.59956"	"1"
"ENSMUSG00000032035"	0.355005173691783	0.195881778515647	0.551771616392589	6.30913832387995e-05	0.00158351070431592	"Ets1"	"9"	"E26 avian leukemia oncogene 1, 5' domain [Source:MGI Symbol;Acc:MGI:95455]"	"ENSMUSG00000032035"	"TRE+NRE"	"14.39193139"	"3.252843579"	"4.4308493"	"2.910871553"	"1.802529419"	"1.831106387"	"1.758811505"	"18.3917"	"4.13145"	"5.3784"	"3.67147"	"2.05155"	"2.19183"	"2.09907"	"1"
"ENSMUSG00000023092"	0.147922405896084	0.274858566272681	1.85812666179706	7.94143745032235e-05	0.00195461831438579	"Fhl1"	"X"	"four and a half LIM domains 1 [Source:MGI Symbol;Acc:MGI:1298387]"	"ENSMUSG00000023092"	"TRE+NRE"	"10.6049324"	"2.96564074"	"2.281930658"	"4.500118386"	"0.869392009"	"3.842437417"	"1.148166856"	"15.0283"	"4.35457"	"3.34095"	"6.16684"	"0.893255"	"5.89671"	"1.27486"	"1"
"ENSMUSG00000029648"	0.272079673972837	0.140049740395422	0.51473797491173	0.00020727418781913	0.00461079315760922	"Flt1"	"5"	"FMS-like tyrosine kinase 1 [Source:MGI Symbol;Acc:MGI:95558]"	"ENSMUSG00000029648"	"TRE+NRE"	"0.089431548"	"2.147328504"	"0.719396554"	"2.540639004"	"0.665315963"	"2.247369583"	"0.917073543"	"0.156911"	"3.71506"	"1.07614"	"4.25066"	"0.981372"	"3.88849"	"1.51231"	"1"
"ENSMUSG00000030067"	0.32095761613853	0.214866271544905	0.66945372454463	0.00611833782983237	0.0832137569369358	"Foxp1"	"6"	"forkhead box P1 [Source:MGI Symbol;Acc:MGI:1914004]"	"ENSMUSG00000030067"	"TRE+NRE"	"6.52126439"	"2.115012341"	"5.093349245"	"1.806837315"	"1.539357704"	"1.49572387"	"1.046050118"	"14.269"	"5.21268"	"12.9988"	"4.87925"	"4.45318"	"5.18884"	"3.08919"	"1"
"ENSMUSG00000029581"	0.261839791665239	0.550383883510956	2.10198717318955	2.30986725673961e-11	1.87492416690672e-09	"Fscn1"	"5"	"fascin actin-bundling protein 1 [Source:MGI Symbol;Acc:MGI:1352745]"	"ENSMUSG00000029581"	"TRE+NRE"	"8.875006681"	"155.3745223"	"21.88154565"	"187.1504919"	"293.1383127"	"242.2313392"	"319.1070607"	"14.6055"	"259.816"	"33.9784"	"309.061"	"510.581"	"421.456"	"537.047"	"1"
"ENSMUSG00000021765"	0.171087566929	0.304714457697331	1.7810438430268	4.25353040546898e-05	0.00111527274892537	"Fst"	"13"	"follistatin [Source:MGI Symbol;Acc:MGI:95586]"	"ENSMUSG00000021765"	"TRE+NRE"	"0.444298159"	"5.993877535"	"17.64908019"	"1.193686206"	"0.937351481"	"0.792364646"	"0.935210954"	"0.50791"	"6.88056"	"19.4229"	"1.33547"	"1.08142"	"0.915086"	"1.04297"	"1"
"ENSMUSG00000022816"	1.03633200515618	2.10434872417994	2.03057390267785	3.94950508477181e-19	6.84880086291111e-17	"Fstl1"	"16"	"follistatin-like 1 [Source:MGI Symbol;Acc:MGI:102793]"	"ENSMUSG00000022816"	"TRE+NRE"	"85.08766603"	"19.02548499"	"51.98824283"	"10.47017173"	"8.30441428"	"6.560812295"	"5.125056189"	"80.0325"	"17.6759"	"45.976"	"9.66046"	"7.1864"	"5.77481"	"4.50293"	"1"
"ENSMUSG00000047867"	0.209708219581775	0.10652357226043	0.507960882376819	0.000851967493646996	0.015849676009126	"Gimap6"	"6"	"GTPase, IMAP family member 6 [Source:MGI Symbol;Acc:MGI:1918876]"	"ENSMUSG00000047867"	"TRE+NRE"	"2.038758843"	"0.882880484"	"0.742728992"	"1.540310657"	"2.1316955"	"1.754252853"	"2.586736252"	"3.41333"	"1.48715"	"1.08927"	"2.50204"	"3.27807"	"2.76704"	"4.34324"	"1"
"ENSMUSG00000028480"	0.212991410370273	0.333335692721349	1.5650194162378	0.000986334258740692	0.0179611703918651	"Glipr2"	"4"	"GLI pathogenesis-related 2 [Source:MGI Symbol;Acc:MGI:1917770]"	"ENSMUSG00000028480"	"TRE+NRE"	"11.92177345"	"38.51744836"	"28.70009103"	"45.80439438"	"41.18573126"	"43.84329953"	"44.47484304"	"12.3994"	"40.3118"	"28.5631"	"47.604"	"39.6683"	"42.5046"	"43.3799"	"1"
"ENSMUSG00000020176"	0.256565018077476	0.529704573518144	2.0646017040335	1.49419723922395e-10	1.04593806745676e-08	"Grb10"	"11"	"growth factor receptor bound protein 10 [Source:MGI Symbol;Acc:MGI:103232]"	"ENSMUSG00000020176"	"TRE+NRE"	"17.16154676"	"16.65329426"	"12.31910755"	"10.48535062"	"12.92205399"	"8.311303155"	"10.27039812"	"19.7025"	"18.8678"	"13.4079"	"12.3271"	"16.101"	"9.64615"	"12.5344"	"1"
"ENSMUSG00000060550"	0.344149669688892	0.195932457291558	0.56932339196687	0.000240638701165989	0.00523870610066121	"H2-Q7"	"17"	"histocompatibility 2, Q region locus 7 [Source:MGI Symbol;Acc:MGI:95936]"	"ENSMUSG00000060550"	"TRE+NRE"	"44.81194711"	"392.2309653"	"538.6083581"	"458.0598233"	"582.8283128"	"586.9926929"	"621.6351553"	"21.8765"	"264.274"	"353.364"	"310.952"	"374.761"	"374.172"	"396.211"	"1"
"ENSMUSG00000027177"	0.224600736511313	0.337063324912919	1.50072226008012	0.00222689967576075	0.0360748291423663	"Hipk3"	"2"	"homeodomain interacting protein kinase 3 [Source:MGI Symbol;Acc:MGI:1314882]"	"ENSMUSG00000027177"	"TRE+NRE"	"60.51694823"	"37.23819578"	"23.82628968"	"36.49050229"	"45.53682802"	"38.18117259"	"46.77660415"	"66.2142"	"40.7435"	"25.4258"	"40.4229"	"53.615"	"45.4634"	"53.9947"	"1"
"ENSMUSG00000054717"	0.273135833867873	0.151742436587137	0.555556678295611	0.000645188913025818	0.0125902593513734	"Hmgb2"	"8"	"high mobility group box 2 [Source:MGI Symbol;Acc:MGI:96157]"	"ENSMUSG00000054717"	"TRE+NRE"	"62.63970628"	"83.45538638"	"32.44861662"	"76.38379969"	"58.13540251"	"45.22543937"	"45.55072175"	"56.8091"	"74.9874"	"27.6798"	"67.7172"	"49.3997"	"38.9015"	"38.7174"	"1"
"ENSMUSG00000020358"	0.210325666530532	0.308103313451155	1.46488689912902	0.0057361979857336	0.0791450101829066	"Hnrnpab"	"11"	"heterogeneous nuclear ribonucleoprotein A/B [Source:MGI Symbol;Acc:MGI:1330294]"	"ENSMUSG00000020358"	"TRE+NRE"	"111.926846"	"120.1694809"	"98.58445299"	"105.3784627"	"91.64203674"	"78.50057269"	"77.56563528"	"172.874"	"185.838"	"140.803"	"159.882"	"141.53"	"120.654"	"120.295"	"1"
"ENSMUSG00000062184"	0.128434441665117	0.232837766055782	1.81289195512594	0.000413271663952282	0.00840870078921576	"Hs6st2"	"X"	"heparan sulfate 6-O-sulfotransferase 2 [Source:MGI Symbol;Acc:MGI:1354959]"	"ENSMUSG00000062184"	"TRE+NRE"	"1.51349602"	"1.694186397"	"2.308008993"	"1.448239206"	"0.41730373"	"0.874784665"	"0.45491644"	"1.57549"	"1.73974"	"2.27388"	"1.49793"	"0.408625"	"0.86692"	"0.441795"	"1"
"ENSMUSG00000017493"	0.986319076999123	0.618316897653386	0.62689337768323	4.66980553289223e-07	1.82721108799835e-05	"Igfbp4"	"11"	"insulin-like growth factor binding protein 4 [Source:MGI Symbol;Acc:MGI:96439]"	"ENSMUSG00000017493"	"TRE+NRE"	"4.450116706"	"24.66323113"	"72.84815569"	"7.535241079"	"10.41159094"	"8.549308448"	"10.72661812"	"7.84951"	"50.5756"	"145.565"	"14.079"	"18.1676"	"14.7686"	"18.2598"	"1"
"ENSMUSG00000042035"	0.167226479172019	0.27353272879677	1.63570225332196	0.00110144444125881	0.0197277490300581	"Igsf3"	"3"	"immunoglobulin superfamily, member 3 [Source:MGI Symbol;Acc:MGI:1926158]"	"ENSMUSG00000042035"	"TRE+NRE"	"30.48193266"	"9.086197952"	"16.26686827"	"4.214302536"	"6.244377738"	"4.379219216"	"4.594960514"	"30.0654"	"8.89822"	"15.1847"	"4.08551"	"5.75454"	"4.05828"	"4.2243"	"1"
"ENSMUSG00000030536"	0.458367351853265	0.315611363297452	0.688555504708997	0.00321041076663074	0.0491876187738806	"Iqgap1"	"7"	"IQ motif containing GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:1352757]"	"ENSMUSG00000030536"	"TRE+NRE"	"43.02409902"	"92.26851391"	"64.03190897"	"92.01832284"	"116.6319853"	"97.07144807"	"118.2898319"	"38.0319"	"79.9989"	"53.0705"	"79.014"	"94.4408"	"81.0619"	"97.4458"	"1"
"ENSMUSG00000042284"	0.459553492346119	0.22715253288239	0.494289645635654	3.02697838077633e-07	1.22850239602784e-05	"Itga1"	"13"	"integrin alpha 1 [Source:MGI Symbol;Acc:MGI:96599]"	"ENSMUSG00000042284"	"TRE+NRE"	"2.132346446"	"2.937089514"	"2.740837251"	"4.334421319"	"7.94816607"	"5.094166669"	"7.810222733"	"2.44197"	"3.32087"	"3.00796"	"4.94974"	"8.39949"	"5.55025"	"8.52593"	"1"
"ENSMUSG00000018476"	0.628489949441932	0.977244613160153	1.55490889556452	1.57747643687779e-07	6.72410347116066e-06	"Kdm6b"	"11"	"KDM1 lysine (K)-specific demethylase 6B [Source:MGI Symbol;Acc:MGI:2448492]"	"ENSMUSG00000018476"	"TRE+NRE"	"13.57790461"	"10.86363192"	"13.23515451"	"9.335555063"	"11.18397682"	"13.40706995"	"11.6236644"	"11.8744"	"9.50213"	"10.9476"	"8.03681"	"9.5153"	"11.3366"	"9.82439"	"1"
"ENSMUSG00000036782"	0.136732245553604	0.245690545329287	1.79687347585444	0.000211685646532275	0.00468193493392609	"Klhl13"	"X"	"kelch-like 13 [Source:MGI Symbol;Acc:MGI:1914705]"	"ENSMUSG00000036782"	"TRE+NRE"	"8.888792395"	"5.554765021"	"8.361692426"	"3.877625768"	"2.367851553"	"1.915419217"	"1.239537407"	"10.9403"	"6.92491"	"9.7493"	"4.84518"	"2.66596"	"2.22805"	"1.42861"	"1"
